대분류,시 / 군,구,동/면/리
충청북도,괴산군,,갈읍리
충청북도,괴산군,,태성리
충청북도,괴산군,,문광면
충청북도,괴산군,,광덕리
충청북도,괴산군,,송평리
충청북도,괴산군,,대명리
충청북도,괴산군,,유평리
충청북도,괴산군,,문법리
충청북도,괴산군,,신기리
충청북도,괴산군,,양곡리
충청북도,괴산군,,방성리
충청북도,괴산군,,흑석리
충청북도,괴산군,,옥성리
충청북도,괴산군,,청천면
충청북도,괴산군,,청천리
충청북도,괴산군,,선평리
충청북도,괴산군,,후평리
충청북도,괴산군,,강평리
충청북도,괴산군,,귀만리
충청북도,괴산군,,평단리
충청북도,괴산군,,신월리
충청북도,괴산군,,상신리
충청북도,괴산군,,사담리
충청북도,괴산군,,고성리
충청북도,괴산군,,도원리
충청북도,괴산군,,무릉리
충청북도,괴산군,,금평리
충청북도,괴산군,,월문리
충청북도,괴산군,,삼락리
충청북도,괴산군,,부성리
충청북도,괴산군,,여사왕리
충청북도,괴산군,,대전리
충청북도,괴산군,,지경리
충청북도,괴산군,,덕평리
충청북도,괴산군,,거봉리
충청북도,괴산군,,지촌리
충청북도,괴산군,,운교리
충청북도,괴산군,,대티리
충청북도,괴산군,,화양리
충청북도,괴산군,,후영리
충청북도,괴산군,,송면리
충청북도,괴산군,,이평리
충청북도,괴산군,,사기막리
충청북도,괴산군,,관평리
충청북도,괴산군,,삼송리
충청북도,괴산군,,청안면
충청북도,괴산군,,읍내리
충청북도,괴산군,,금신리
충청북도,괴산군,,문방리
충청북도,괴산군,,효근리
충청북도,괴산군,,조천리
충청북도,괴산군,,청용리
충청북도,괴산군,,문당리
충청북도,괴산군,,운곡리
충청북도,괴산군,,백봉리
충청북도,괴산군,,부흥리
충청북도,괴산군,,장암리
충청북도,괴산군,,사리면
충청북도,괴산군,,사담리
충청북도,괴산군,,소매리
충청북도,괴산군,,노송리
충청북도,괴산군,,중흥리
충청북도,괴산군,,방축리
충청북도,괴산군,,수암리
충청북도,괴산군,,이곡리
충청북도,괴산군,,화산리
충청북도,괴산군,,소수면
충청북도,괴산군,,수리
충청북도,괴산군,,입암리
충청북도,괴산군,,아성리
충청북도,괴산군,,고마리
충청북도,괴산군,,소암리
충청북도,괴산군,,몽촌리
충청북도,괴산군,,옥현리
충청북도,괴산군,,길선리
충청북도,괴산군,,불정면
충청북도,괴산군,,목도리
충청북도,괴산군,,창산리
충청북도,괴산군,,탑촌리
충청북도,괴산군,,추산리
충청북도,괴산군,,외령리
충청북도,괴산군,,삼방리
충청북도,괴산군,,웅동리
충청북도,괴산군,,하문리
충청북도,괴산군,,앵천리
충청북도,괴산군,,신흥리
충청북도,괴산군,,지장리
충청북도,괴산군,,세평리
충청북도,음성군,,음성읍
충청북도,음성군,,읍내리
충청북도,음성군,,평곡리
충청북도,음성군,,석인리
충청북도,음성군,,한벌리
충청북도,음성군,,용산리
충청북도,음성군,,사정리
충청북도,음성군,,감우리
충청북도,음성군,,소여리
충청북도,음성군,,신천리
충청북도,음성군,,초천리
충청북도,음성군,,동음리
충청북도,음성군,,삼생리
충청북도,음성군,,금왕읍
충청북도,음성군,,무극리
충청북도,음성군,,금석리
충청북도,음성군,,정생리
충청북도,음성군,,육령리
충청북도,음성군,,백야리
충청북도,음성군,,용계리
충청북도,음성군,,봉곡리
충청북도,음성군,,유촌리
충청북도,음성군,,신평리
충청북도,음성군,,본대리
충청북도,음성군,,내곡리
충청북도,음성군,,사창리
충청북도,음성군,,구계리
충청북도,음성군,,호산리
충청북도,음성군,,쌍봉리
충청북도,음성군,,유포리
충청북도,음성군,,오선리
충청북도,음성군,,도청리
충청북도,음성군,,내송리
충청북도,음성군,,각회리
충청북도,음성군,,삼봉리
충청북도,음성군,,행제리
충청북도,음성군,,소이면
충청북도,음성군,,대장리
충청북도,음성군,,후미리
충청북도,음성군,,중동리
충청북도,음성군,,문등리
충청북도,음성군,,갑산리
충청북도,음성군,,봉전리
충청북도,음성군,,금고리
충청북도,음성군,,충도리
충청북도,음성군,,비산리
충청북도,음성군,,원남면
충청북도,음성군,,보천리
충청북도,음성군,,보룡리
충청북도,음성군,,마송리
충청북도,음성군,,상당리
충청북도,음성군,,하당리
충청북도,음성군,,상노리
충청북도,음성군,,하노리
충청북도,음성군,,구안리
충청북도,음성군,,주봉리
충청북도,음성군,,문암리
충청북도,음성군,,조촌리
충청북도,음성군,,삼용리
충청북도,음성군,,덕정리
충청북도,음성군,,맹동면
충청북도,음성군,,쌍정리
충청북도,음성군,,인곡리
충청북도,음성군,,마산리
충청북도,음성군,,봉현리
충청북도,음성군,,용촌리
충청북도,음성군,,신돈리
충청북도,음성군,,본성리
충청북도,음성군,,두성리
충청북도,음성군,,통동리
충청북도,음성군,,군자리
충청북도,음성군,,동성리
충청북도,음성군,,대소면
충청북도,음성군,,오산리
충청북도,음성군,,태생리
충청북도,음성군,,소석리
충청북도,음성군,,성본리
충청북도,음성군,,부윤리
충청북도,음성군,,수태리
충청북도,음성군,,삼정리
충청북도,음성군,,미곡리
충청북도,음성군,,삼호리
충청북도,음성군,,내산리
충청북도,음성군,,오류리
충청북도,음성군,,대풍리
충청북도,음성군,,삼성면
충청북도,음성군,,덕정리
충청북도,음성군,,양덕리
충청북도,음성군,,대사리
충청북도,음성군,,용성리
충청북도,음성군,,상곡리
충청북도,음성군,,청용리
충청북도,음성군,,천평리
충청북도,음성군,,선정리
충청북도,음성군,,대정리
충청북도,음성군,,능산리
충청북도,음성군,,용대리
충청북도,음성군,,대야리
충청북도,음성군,,생극면
충청북도,음성군,,신양리
충청북도,음성군,,병암리
충청북도,음성군,,도신리
충청북도,음성군,,관성리
충청북도,음성군,,팔성리
충청북도,음성군,,송곡리
충청북도,음성군,,임곡리
충청북도,음성군,,방축리
충청북도,음성군,,차평리
충청북도,음성군,,차곡리
충청북도,음성군,,오생리
충청북도,음성군,,생리
충청북도,음성군,,감곡면
충청북도,음성군,,오향리
충청북도,음성군,,주천리
충청북도,음성군,,원당리
충청북도,음성군,,상평리
충청북도,음성군,,월정리
충청북도,음성군,,영산리
충청북도,음성군,,사곡리
충청북도,음성군,,문촌리
충청북도,음성군,,오궁리
충청북도,음성군,,상우리
충청북도,음성군,,왕장리
충청북도,음성군,,단평리
충청북도,단양군,,단양읍
충청북도,단양군,,현천리
충청북도,단양군,,덕상리
충청북도,단양군,,심곡리
충청북도,단양군,,증도리
충청북도,단양군,,별곡리
충청북도,단양군,,도전리
충청북도,단양군,,상진리
충청북도,단양군,,도담리
충청북도,단양군,,후곡리
충청북도,단양군,,장현리
충청북도,단양군,,노동리
충청북도,단양군,,마조리
충청북도,단양군,,수촌리
충청북도,단양군,,천동리
충청북도,단양군,,금곡리
충청북도,단양군,,기촌리
충청북도,단양군,,고수리
충청북도,단양군,,매포읍
충청북도,단양군,,매포리
충청북도,단양군,,우덕리
충청북도,단양군,,하괴리
충청북도,단양군,,상괴리
충청북도,단양군,,안동리
충청북도,단양군,,평동리
충청북도,단양군,,도곡리
충청북도,단양군,,하시리
충청북도,단양군,,상시리
충청북도,단양군,,영천리
충청북도,단양군,,가평리
충청북도,단양군,,삼곡리
충청북도,단양군,,고양리
충청북도,단양군,,김산리
충청북도,단양군,,응실리
충청북도,단양군,,대강면
충청북도,단양군,,장림리
충청북도,단양군,,당동리
충청북도,단양군,,용부원리
충청북도,단양군,,두음리
충청북도,단양군,,괴평리
충청북도,단양군,,사인암리
충청북도,단양군,,직티리
충청북도,단양군,,황정리
충청북도,단양군,,성금리
충청북도,단양군,,미노리
충청북도,단양군,,덕촌리
충청북도,단양군,,장정리
